originalFile,publicId,slug,name,rarity,primaryType,secondaryType,imagePath,description,visualTags,reviewStatus
_unique_photoset/DSC_0166.JPG,L0143,lion-parade-specialist-second-breakfast,Lion Parade Specialist: Second Breakfast,COMMON,EARTH,,lions/common/lion-parade-specialist-second-breakfast.jpg,Lion Parade Specialist: Second Breakfast brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, earth, balanced-light",REVIEWED
_unique_photoset/DSC_0167.JPG,L0144,protocol-coordinator-second-breakfast,Protocol Coordinator: Second Breakfast,COMMON,EARTH,,lions/common/protocol-coordinator-second-breakfast.jpg,Protocol Coordinator: Second Breakfast brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, earth, balanced-light",REVIEWED
_unique_photoset/DSC_0168.JPG,L0145,drum-marshal-second-breakfast,Drum Marshal: Second Breakfast,COMMON,EARTH,NATURE,lions/common/drum-marshal-second-breakfast.jpg,Drum Marshal: Second Breakfast brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, earth, balanced-light",REVIEWED
_unique_photoset/DSC_0169.JPG,L0146,spicy-procession-boss,Spicy Procession Boss,UNCOMMON,EARTH,,lions/uncommon/spicy-procession-boss.jpg,Spicy Procession Boss brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0172.JPG,L0147,guest-specialist-second-breakfast,Guest Specialist: Second Breakfast,COMMON,EARTH,,lions/common/guest-specialist-second-breakfast.jpg,Guest Specialist: Second Breakfast brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, earth, balanced-light",REVIEWED
_unique_photoset/DSC_0175.JPG,L0148,temple-coordinator-overtime,Temple Coordinator: Overtime,COMMON,EARTH,,lions/common/temple-coordinator-overtime.jpg,Temple Coordinator: Overtime brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, earth, balanced-light",REVIEWED
_unique_photoset/DSC_0176.JPG,L0149,extra-lion-parade-marshal,Extra Lion Parade Marshal,UNCOMMON,EARTH,NATURE,lions/uncommon/extra-lion-parade-marshal.jpg,Extra Lion Parade Marshal brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0177.JPG,L0150,protocol-boss-overtime,Protocol Boss: Overtime,COMMON,EARTH,,lions/common/protocol-boss-overtime.jpg,Protocol Boss: Overtime brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, earth, balanced-light",REVIEWED
_unique_photoset/DSC_0178.JPG,L0151,drum-specialist-second-breakfast,Drum Specialist: Second Breakfast,COMMON,EARTH,,lions/common/drum-specialist-second-breakfast.jpg,Drum Specialist: Second Breakfast brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, shadow, dark",REVIEWED
_unique_photoset/DSC_0179.JPG,L0152,procession-coordinator-overtime,Procession Coordinator: Overtime,COMMON,EARTH,,lions/common/procession-coordinator-overtime.jpg,Procession Coordinator: Overtime brings suspiciously strong courtyard ceremony energy to the LionDen collection.,"courtyard, ceremony, group, lion-dance, earth, balanced-light",REVIEWED
_unique_photoset/DSC_0195.JPG,L0153,sidequest-manager-overtime,Sidequest Manager: Overtime,COMMON,WIND,LIGHT,lions/common/sidequest-manager-overtime.jpg,Sidequest Manager: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0197.JPG,L0154,hangout-captain-second-breakfast,Hangout Captain: Second Breakfast,COMMON,WIND,,lions/common/hangout-captain-second-breakfast.jpg,Hangout Captain: Second Breakfast brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, nature, balanced-light",REVIEWED
_unique_photoset/DSC_0201.JPG,L0155,locker-supervisor,Locker Supervisor,COMMON,WIND,,lions/common/locker-supervisor.jpg,Locker Supervisor brings suspiciously strong school performance energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0202.JPG,L0156,carpool-boss-overtime,Carpool Boss: Overtime,COMMON,WIND,,lions/common/carpool-boss-overtime.jpg,Carpool Boss: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0203.JPG,L0157,road-trip-manager-second-breakfast,Road Trip Manager: Second Breakfast,COMMON,WIND,LIGHT,lions/common/road-trip-manager-second-breakfast.jpg,Road Trip Manager: Second Breakfast brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0204.JPG,L0158,van-captain-second-breakfast,Van Captain: Second Breakfast,COMMON,WIND,,lions/common/van-captain-second-breakfast.jpg,Van Captain: Second Breakfast brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0205.JPG,L0159,sidequest-menace-side-quest,Sidequest Menace: Side Quest,COMMON,WIND,,lions/common/sidequest-menace-side-quest.jpg,Sidequest Menace: Side Quest brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0206.JPG,L0160,stage-boss-second-breakfast,Stage Boss: Second Breakfast,COMMON,WIND,,lions/common/stage-boss-second-breakfast.jpg,Stage Boss: Second Breakfast brings suspiciously strong school performance energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0207.JPG,L0161,locker-wrangler,Locker Wrangler,COMMON,WIND,LIGHT,lions/common/locker-wrangler.jpg,Locker Wrangler brings suspiciously strong school performance energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0208.JPG,L0162,carpool-captain-second-breakfast,Carpool Captain: Second Breakfast,COMMON,WIND,,lions/common/carpool-captain-second-breakfast.jpg,Carpool Captain: Second Breakfast brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, nature, balanced-light",REVIEWED
_unique_photoset/DSC_0209.JPG,L0163,road-trip-menace-overtime,Road Trip Menace: Overtime,COMMON,WIND,,lions/common/road-trip-menace-overtime.jpg,Road Trip Menace: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, nature, balanced-light",REVIEWED
_unique_photoset/DSC_0210.JPG,L0164,van-boss-overtime,Van Boss: Overtime,COMMON,WIND,,lions/common/van-boss-overtime.jpg,Van Boss: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0211.JPG,L0165,sidequest-manager-side-quest,Sidequest Manager: Side Quest,COMMON,WIND,LIGHT,lions/common/sidequest-manager-side-quest.jpg,Sidequest Manager: Side Quest brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, nature, balanced-light",REVIEWED
_unique_photoset/DSC_0212.JPG,L0166,hangout-captain-overtime,Hangout Captain: Overtime,COMMON,WIND,,lions/common/hangout-captain-overtime.jpg,Hangout Captain: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0219.JPG,L0167,snack-bag-menace-overtime,Snack Bag Menace: Overtime,COMMON,WIND,,lions/common/snack-bag-menace-overtime.jpg,Snack Bag Menace: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, nature, balanced-light",REVIEWED
_unique_photoset/DSC_0220.JPG,L0168,field-trip-boss,Field Trip Boss,COMMON,WIND,,lions/common/field-trip-boss.jpg,Field Trip Boss brings suspiciously strong school performance energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0221.JPG,L0169,forbidden-bleacher-wrangler,Forbidden Bleacher Wrangler,RARE,WIND,LIGHT,lions/rare/forbidden-bleacher-wrangler.jpg,Forbidden Bleacher Wrangler brings suspiciously strong school performance energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, shadow, dark",REVIEWED
_unique_photoset/DSC_0222.JPG,L0170,van-captain-overtime,Van Captain: Overtime,COMMON,WIND,,lions/common/van-captain-overtime.jpg,Van Captain: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0223.JPG,L0171,unhinged-sidequest-menace,Unhinged Sidequest Menace,RARE,WIND,,lions/rare/unhinged-sidequest-menace.jpg,Unhinged Sidequest Menace brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0230(1).JPG,L0172,mischief-sidewalk-ceo,Mischief Sidewalk CEO,UNCOMMON,SHADOW,,lions/uncommon/mischief-sidewalk-ceo.jpg,Mischief Sidewalk CEO brings suspiciously strong night market energy to the LionDen collection.,"night, market, lights, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0231.JPG,L0173,rare-snack-bag-manager,Rare Snack Bag Manager,RARE,WIND,LIGHT,lions/rare/rare-snack-bag-manager.jpg,Rare Snack Bag Manager brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0232.JPG,L0174,extra-carpool-captain,Extra Carpool Captain,UNCOMMON,WIND,,lions/uncommon/extra-carpool-captain.jpg,Extra Carpool Captain brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0233.JPG,L0175,official-road-trip-menace,Official Road Trip Menace,UNCOMMON,WIND,,lions/uncommon/official-road-trip-menace.jpg,Official Road Trip Menace brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0234.JPG,L0176,spicy-van-boss,Spicy Van Boss,UNCOMMON,WIND,,lions/uncommon/spicy-van-boss.jpg,Spicy Van Boss brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0243.JPG,L0177,mischief-sidequest-manager,Mischief Sidequest Manager,UNCOMMON,WIND,LIGHT,lions/uncommon/mischief-sidequest-manager.jpg,Mischief Sidequest Manager brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0247.JPG,L0178,rare-hangout-captain,Rare Hangout Captain,RARE,WIND,,lions/rare/rare-hangout-captain.jpg,Rare Hangout Captain brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0248.JPG,L0179,extra-snack-bag-menace,Extra Snack Bag Menace,UNCOMMON,WIND,,lions/uncommon/extra-snack-bag-menace.jpg,Extra Snack Bag Menace brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0249.JPG,L0180,official-carpool-boss,Official Carpool Boss,UNCOMMON,WIND,,lions/uncommon/official-carpool-boss.jpg,Official Carpool Boss brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0250.JPG,L0181,spicy-road-trip-manager,Spicy Road Trip Manager,UNCOMMON,WIND,LIGHT,lions/uncommon/spicy-road-trip-manager.jpg,Spicy Road Trip Manager brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, shadow, balanced-light",REVIEWED
_unique_photoset/DSC_0252.JPG,L0182,deluxe-assembly-captain,Deluxe Assembly Captain,RARE,WIND,,lions/rare/deluxe-assembly-captain.jpg,Deluxe Assembly Captain brings suspiciously strong school performance energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0253.JPG,L0183,sidequest-menace-director-s-cut,Sidequest Menace: Director's Cut,COMMON,WIND,,lions/common/sidequest-menace-director-s-cut.jpg,Sidequest Menace: Director's Cut brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0254.JPG,L0184,extra-hangout-boss-second-breakfast,Extra Hangout Boss: Second Breakfast,UNCOMMON,WIND,,lions/uncommon/extra-hangout-boss-second-breakfast.jpg,Extra Hangout Boss: Second Breakfast brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/DSC_0255.JPG,L0185,snack-bag-manager-second-breakfast,Snack Bag Manager: Second Breakfast,COMMON,WIND,LIGHT,lions/common/snack-bag-manager-second-breakfast.jpg,Snack Bag Manager: Second Breakfast brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, nature, balanced-light",REVIEWED
_unique_photoset/DSC_0256.JPG,L0186,field-trip-captain,Field Trip Captain,COMMON,WIND,,lions/common/field-trip-captain.jpg,Field Trip Captain brings suspiciously strong school performance energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, nature, balanced-light",REVIEWED
_unique_photoset/DSC_0261.JPG,L0187,road-trip-menace-side-quest,Road Trip Menace: Side Quest,COMMON,WIND,,lions/common/road-trip-menace-side-quest.jpg,Road Trip Menace: Side Quest brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0271.JPG,L0188,van-boss-side-quest,Van Boss: Side Quest,COMMON,WIND,,lions/common/van-boss-side-quest.jpg,Van Boss: Side Quest brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0273.JPG,L0189,sidequest-manager-director-s-cut,Sidequest Manager: Director's Cut,COMMON,WIND,LIGHT,lions/common/sidequest-manager-director-s-cut.jpg,Sidequest Manager: Director's Cut brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0277.JPG,L0190,stage-captain,Stage Captain,COMMON,WIND,,lions/common/stage-captain.jpg,Stage Captain brings suspiciously strong school performance energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/DSC_0278.JPG,L0191,snack-bag-menace-side-quest,Snack Bag Menace: Side Quest,COMMON,WIND,,lions/common/snack-bag-menace-side-quest.jpg,Snack Bag Menace: Side Quest brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/E4CAF04D-B9DD-44C6-8B6B-7A96D45D0BA3DSC_0241.JPG,L0192,carpool-boss-side-quest,Carpool Boss: Side Quest,COMMON,WIND,,lions/common/carpool-boss-side-quest.jpg,Carpool Boss: Side Quest brings suspiciously strong team-life energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, wind, balanced-light",REVIEWED
_unique_photoset/E54CFCD7-CBCA-4A70-BD7A-B3DDF0E31D3BDSC_0283.JPG,L0193,bonus-road-trip-manager,Bonus Road Trip Manager,UNCOMMON,LIGHT,FIRE,lions/uncommon/bonus-road-trip-manager.jpg,Bonus Road Trip Manager brings suspiciously strong team-life energy to the LionDen collection.,"tent, festival, audience, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/E9B0FCDC-121F-4BF6-A2B7-348C9913D065DSC_0312.JPG,L0194,extra-van-captain-second-breakfast,Extra Van Captain: Second Breakfast,UNCOMMON,NEUTRAL,,lions/uncommon/extra-van-captain-second-breakfast.jpg,Extra Van Captain: Second Breakfast brings suspiciously strong team-life energy to the LionDen collection.,"tent, festival, audience, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/ECB090DB-5268-4BDF-B210-22A0D482C2A9DSC_0202.JPG,L0195,official-drumline-supervisor,Official Drumline Supervisor,UNCOMMON,WIND,,lions/uncommon/official-drumline-supervisor.jpg,Official Drumline Supervisor brings suspiciously strong school performance energy to the LionDen collection.,"outdoors, festival, flags, motion, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/ECC65D07-5534-4B0B-8D42-B0CD66BF5E35DSC_0308.JPG,L0196,hangout-boss-second-breakfast,Hangout Boss: Second Breakfast,COMMON,WATER,,lions/common/hangout-boss-second-breakfast.jpg,Hangout Boss: Second Breakfast brings suspiciously strong team-life energy to the LionDen collection.,"tent, festival, audience, lion-dance, neutral, balanced-light",REVIEWED
_unique_photoset/F0D05A4D-5866-40B8-A2F5-3A29415217D4DSC_0290.JPG,L0197,snack-bag-manager-overtime,Snack Bag Manager: Overtime,COMMON,LIGHT,FIRE,lions/common/snack-bag-manager-overtime.jpg,Snack Bag Manager: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"tent, festival, audience, lion-dance, neutral, balanced-light",REVIEWED
_unique_photoset/FBD1436D-22FA-4977-8F16-9F0C0FA9B400DSC_0321.JPG,L0198,carpool-captain-overtime,Carpool Captain: Overtime,COMMON,NEUTRAL,,lions/common/carpool-captain-overtime.jpg,Carpool Captain: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"tent, festival, audience, lion-dance, neutral, balanced-light",REVIEWED
_unique_photoset/IMG_0194.JPG,L0199,forbidden-boba-supervisor,Forbidden Boba Supervisor,RARE,WATER,,lions/rare/forbidden-boba-supervisor.jpg,Forbidden Boba Supervisor brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/IMG_0196.JPG,L0200,van-boss-director-s-cut,Van Boss: Director's Cut,COMMON,LIGHT,,lions/common/van-boss-director-s-cut.jpg,Van Boss: Director's Cut brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",REVIEWED
_unique_photoset/IMG_0199.JPG,L0201,alley-menace-second-breakfast,Alley Menace: Second Breakfast,COMMON,NEUTRAL,,lions/common/alley-menace-second-breakfast.jpg,Alley Menace: Second Breakfast brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",REVIEWED
_unique_photoset/IMG_0200.JPG,L0202,overtime-hangout-captain,Overtime Hangout Captain,EPIC,WATER,,lions/epic/overtime-hangout-captain.jpg,Overtime Hangout Captain brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/IMG_0201.JPG,L0203,bonus-snack-bag-menace,Bonus Snack Bag Menace,UNCOMMON,LIGHT,,lions/uncommon/bonus-snack-bag-menace.jpg,Bonus Snack Bag Menace brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",REVIEWED
_unique_photoset/IMG_0207.JPG,L0204,extra-carpool-boss,Extra Carpool Boss,UNCOMMON,NEUTRAL,,lions/uncommon/extra-carpool-boss.jpg,Extra Carpool Boss brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, fire, balanced-light",REVIEWED
_unique_photoset/IMG_0243.JPG,L0205,prime-road-trip-manager,Prime Road Trip Manager,RARE,WATER,WIND,lions/rare/prime-road-trip-manager.jpg,Prime Road Trip Manager brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0244.JPG,L0206,unhinged-noodle-gremlin,Unhinged Noodle Gremlin,RARE,LIGHT,,lions/rare/unhinged-noodle-gremlin.jpg,Unhinged Noodle Gremlin brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0245.JPG,L0207,overtime-sidequest-menace,Overtime Sidequest Menace,EPIC,NEUTRAL,,lions/epic/overtime-sidequest-menace.jpg,Overtime Sidequest Menace brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0247.JPG,L0208,rare-hangout-boss,Rare Hangout Boss,RARE,WATER,,lions/rare/rare-hangout-boss.jpg,Rare Hangout Boss brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0254(1).JPG,L0209,snack-bag-manager-side-quest,Snack Bag Manager: Side Quest,COMMON,LIGHT,FIRE,lions/common/snack-bag-manager-side-quest.jpg,Snack Bag Manager: Side Quest brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0256(1).JPG,L0210,carpool-captain-side-quest,Carpool Captain: Side Quest,COMMON,NEUTRAL,,lions/common/carpool-captain-side-quest.jpg,Carpool Captain: Side Quest brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, neutral, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0257.JPG,L0211,boba-supervisor-second-breakfast,Boba Supervisor: Second Breakfast,COMMON,WATER,,lions/common/boba-supervisor-second-breakfast.jpg,Boba Supervisor: Second Breakfast brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0259.JPG,L0212,mischief-van-boss,Mischief Van Boss,UNCOMMON,LIGHT,,lions/uncommon/mischief-van-boss.jpg,Mischief Van Boss brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0261(1).JPG,L0213,sidequest-manager-after-party,Sidequest Manager: After Party,COMMON,NEUTRAL,,lions/common/sidequest-manager-after-party.jpg,Sidequest Manager: After Party brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0262.JPG,L0214,sidewalk-gremlin-second-breakfast,Sidewalk Gremlin: Second Breakfast,COMMON,WATER,,lions/common/sidewalk-gremlin-second-breakfast.jpg,Sidewalk Gremlin: Second Breakfast brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0262(1).JPG,L0215,official-glowstick-supervisor,Official Glowstick Supervisor,UNCOMMON,LIGHT,,lions/uncommon/official-glowstick-supervisor.jpg,Official Glowstick Supervisor brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0263(1).JPG,L0216,carpool-boss-director-s-cut,Carpool Boss: Director's Cut,COMMON,NEUTRAL,,lions/common/carpool-boss-director-s-cut.jpg,Carpool Boss: Director's Cut brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0265(1).JPG,L0217,road-trip-manager-overtime,Road Trip Manager: Overtime,COMMON,WATER,WIND,lions/common/road-trip-manager-overtime.jpg,Road Trip Manager: Overtime brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0266.JPG,L0218,noodle-gremlin-second-breakfast,Noodle Gremlin: Second Breakfast,COMMON,LIGHT,,lions/common/noodle-gremlin-second-breakfast.jpg,Noodle Gremlin: Second Breakfast brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0267.JPG,L0219,sidequest-menace-after-party,Sidequest Menace: After Party,COMMON,NEUTRAL,,lions/common/sidequest-menace-after-party.jpg,Sidequest Menace: After Party brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0268.JPG,L0220,official-hangout-boss,Official Hangout Boss,UNCOMMON,WATER,,lions/uncommon/official-hangout-boss.jpg,Official Hangout Boss brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0269.JPG,L0221,snack-bag-manager-director-s-cut,Snack Bag Manager: Director's Cut,COMMON,LIGHT,FIRE,lions/common/snack-bag-manager-director-s-cut.jpg,Snack Bag Manager: Director's Cut brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, neutral, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0270.JPG,L0222,overtime-carpool-captain,Overtime Carpool Captain,EPIC,NEUTRAL,,lions/epic/overtime-carpool-captain.jpg,Overtime Carpool Captain brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0270(1).JPG,L0223,boba-supervisor-overtime,Boba Supervisor: Overtime,COMMON,WATER,,lions/common/boba-supervisor-overtime.jpg,Boba Supervisor: Overtime brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0271.JPG,L0224,forbidden-noodle-ceo-second-breakfast,Forbidden Noodle CEO: Second Breakfast,RARE,LIGHT,,lions/rare/forbidden-noodle-ceo-second-breakfast.jpg,Forbidden Noodle CEO: Second Breakfast brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0271(1).JPG,L0225,official-alley-menace-second-breakfast,Official Alley Menace: Second Breakfast,UNCOMMON,NEUTRAL,,lions/uncommon/official-alley-menace-second-breakfast.jpg,Official Alley Menace: Second Breakfast brings suspiciously strong night market energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
_unique_photoset/IMG_0272.JPG,L0226,unhinged-hangout-captain,Unhinged Hangout Captain,RARE,WATER,,lions/rare/unhinged-hangout-captain.jpg,Unhinged Hangout Captain brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, balanced-light",NEEDS_REVIEW
_unique_photoset/IMG_0272(1).JPG,L0227,mischief-snack-bag-menace,Mischief Snack Bag Menace,UNCOMMON,LIGHT,,lions/uncommon/mischief-snack-bag-menace.jpg,Mischief Snack Bag Menace brings suspiciously strong team-life energy to the LionDen collection.,"lunar-new-year, indoor, neon, group, lion-dance, shadow, dark",NEEDS_REVIEW
